Date,Close,High,Low,Open,Volume,Stock,Year,Month,Quarter,Day,Daily_Return,Volatility,MA50,MA200,Cumulative_Return,Avg_Volume_30,Annualized_Volatility,Sharpe_Ratio
2024-08-14,170.10000610351562,172.27999877929688,168.86000061035156,172.11000061035156,28843800,AMZN,2024,8,3,14,-0.0007636117446156998,0.022295318916223408,184.44300048828126,170.11625011444093,1.7924037354734823,45461106.666666664,0.3539272155192075,0.03785020497431204
2024-08-15,177.58999633789062,177.91000366210938,173.99000549316406,174.86000061035156,51698500,AMZN,2024,8,3,15,0.04403286281963403,0.023982888126644016,184.40800048828126,170.3655001068115,1.8713284032749857,46131126.666666664,0.38071654622510287,0.0351868543309091
2024-08-16,177.05999755859375,178.33999633789062,176.25999450683594,177.0399932861328,31489200,AMZN,2024,8,3,16,-0.002984395462729106,0.023804875331300785,184.3236004638672,170.58725006103515,1.8657436192789758,45852136.666666664,0.3778906807051091,0.03544998153538323
2024-08-19,178.22000122070312,178.3000030517578,176.16000366210938,177.63999938964844,31129800,AMZN,2024,8,3,19,0.006551472258579993,0.02387944499743999,184.18800048828126,170.81290008544923,1.8779669868423046,45730886.666666664,0.37907443745682984,0.03533927991363205
2024-08-20,178.8800048828125,179.00999450683594,177.42999267578125,177.9199981689453,26255200,AMZN,2024,8,3,20,0.003703308593809629,0.02390612484385436,184.07960052490233,171.0223001098633,1.8849216781235685,45516056.666666664,0.3794979668886087,0.03529984037390538
2024-08-21,180.11000061035156,182.38999938964844,178.88999938964844,179.9199981689453,35599100,AMZN,2024,8,3,21,0.006876093995775934,0.023958097298453097,183.9406005859375,171.23250007629395,1.8978825767570218,45606566.666666664,0.38032300402797187,0.035223264203088425
2024-08-22,176.1300048828125,181.47000122070312,175.67999267578125,181.3800048828125,32047500,AMZN,2024,8,3,22,-0.022097583221652117,0.023911742937855286,183.71860076904298,171.42015007019043,1.85594395857221,45189316.666666664,0.37958715136602056,0.0352915466321253
2024-08-23,177.0399932861328,178.97000122070312,175.24000549316406,177.33999633789062,29150100,AMZN,2024,8,3,23,0.005166572293719973,0.023959514198886006,183.52160064697264,171.60665000915526,1.8655328272072662,45141036.666666664,0.38034549662503997,0.03522118119514914
2024-08-26,175.5,177.47000122070312,174.3000030517578,176.6999969482422,22366200,AMZN,2024,8,3,26,-0.00869856159361615,0.023956004777588386,183.35500061035157,171.77059997558592,1.849305375004891,44530470.0,0.3802897862890444,0.03522634090206025
2024-08-27,173.1199951171875,174.88999938964844,172.25,174.14999389648438,29842000,AMZN,2024,8,3,27,-0.013561281383547064,0.02401946122823306,183.14420043945313,171.9257999420166,1.8242264244503434,44392046.666666664,0.3812971262139763,0.03513327725914154
2024-08-28,170.8000030517578,173.69000244140625,168.9199981689453,173.69000244140625,29045000,AMZN,2024,8,3,28,-0.013401063602498708,0.02370521130220118,182.8790005493164,172.07679992675781,1.7997798501109257,43757676.666666664,0.37630856329117157,0.03559902420563332
2024-08-29,172.1199951171875,174.2899932861328,170.80999755859375,173.22000122070312,26407800,AMZN,2024,8,3,29,0.007728290643119529,0.023492619637576328,182.66520050048828,172.21959991455077,1.813689071886213,42936483.333333336,0.3729337752387559,0.03592117030647901
2024-08-30,178.5,178.89999389648438,172.60000610351562,172.77999877929688,43429400,AMZN,2024,8,3,30,0.037067191865004956,0.024542144740021157,182.51320037841796,172.39914993286132,1.8809174326972822,42948070.0,0.38959446973348755,0.034385030317687915
2024-09-03,176.25,178.25999450683594,175.25999450683594,177.5500030517578,37817500,AMZN,2024,9,3,3,-0.012605042016806678,0.02463709045040463,182.25660034179688,172.55139991760254,1.8572083894279887,42877590.0,0.39110168615984975,0.03425251827708628
2024-09-04,173.3300018310547,175.97999572753906,172.5399932861328,174.47999572753906,30309200,AMZN,2024,9,3,4,-0.016567365497562103,0.024436389585170932,182.0118002319336,172.7020499420166,1.8264393392351965,42303306.666666664,0.3879156586959066,0.03453384093445691
2024-09-05,177.88999938964844,179.8800048828125,175.0,175.0,40170500,AMZN,2024,9,3,5,0.026308183871355473,0.024386844517074513,181.84280029296875,172.87734992980958,1.8744896412016732,42257910.0,0.3871291551226693,0.034604000954525545
2024-09-06,171.38999938964844,178.3800048828125,171.16000366210938,177.24000549316406,41466500,AMZN,2024,9,3,6,-0.03653943460735232,0.025260454687785077,181.3984002685547,173.0083999633789,1.8059968495348253,42157986.666666664,0.4009972866497703,0.0334072526158755
2024-09-09,175.39999389648438,175.85000610351562,173.50999450683594,174.52999877929688,29037400,AMZN,2024,9,3,9,0.023396899008788496,0.02549832428328519,180.94940002441408,173.15474990844726,1.8482515754335818,42142366.666666664,0.40477334941471127,0.033095601952944774
2024-09-10,179.5500030517578,180.5,176.7899932861328,177.49000549316406,36233800,AMZN,2024,9,3,10,0.023660258265018275,0.02588198428188198,180.6754000854492,173.33299995422362,1.8919816850470672,42241156.666666664,0.41086376308045425,0.03260501133745958
2024-09-11,184.5200042724609,184.9900054931641,175.72999572753906,180.10000610351562,42564700,AMZN,2024,9,3,11,0.027680318219044597,0.026332139051731773,180.4218002319336,173.5220499420166,1.9443523401537743,42343026.666666664,0.4180097485155267,0.03204762018341284
2024-09-12,187.0,187.41000366210932,183.5399932861328,184.8000030517578,33544200,AMZN,2024,9,3,12,0.013440254011034769,0.025908385404994235,180.1618002319336,173.7233499145508,1.970484929492391,42072256.666666664,0.4112828679169812,0.0325717862288725
2024-09-13,186.4900054931641,188.5,185.91000366210932,187.0,26495400,AMZN,2024,9,3,13,-0.0027272433520636463,0.025742233355348598,179.93980041503906,173.9171499633789,1.9651109375680913,40607583.333333336,0.40864528589786514,0.0327820193103554
2024-09-16,184.88999938964844,185.8099975585937,183.3600006103516,185.2899932861328,26065500,AMZN,2024,9,3,16,-0.00857958097692424,0.01969007242104131,179.63760040283202,174.10644996643066,1.9482511091505863,36761486.666666664,0.3125702095375607,0.042858267501592245
2024-09-17,186.8800048828125,189.4499969482422,186.13999938964844,186.8500061035156,26091700,AMZN,2024,9,3,17,0.010763186217390919,0.0178483960447505,179.38940063476562,174.30924995422365,1.9692204986366124,34859563.333333336,0.28333450341479216,0.047280572933886225
2024-09-18,186.42999267578125,188.8000030517578,185.0599975585937,186.4499969482422,34448100,AMZN,2024,9,3,18,-0.0024080275860086653,0.01790085652132993,179.13120056152343,174.5109499359131,1.9644785613529616,34009473.333333336,0.28416728766292676,0.047142011888714745
2024-09-19,189.8699951171875,190.9900054931641,188.47000122070312,190.0399932861328,39543200,AMZN,2024,9,3,19,0.01845197970580159,0.018072182090186798,178.93280059814452,174.72514991760255,2.0007270798995287,33713973.333333336,0.2868869967534584,0.046695102270186896
2024-09-20,191.6000061035156,191.83999633789065,187.41000366210932,190.22999572753903,100378600,AMZN,2024,9,3,20,0.009111555436973173,0.01791339406671925,178.86380065917967,174.95894996643065,2.018956815602287,35572720.0,0.2843663150258347,0.047109017297539156
2024-09-23,193.8800048828125,194.4499969482422,190.57000732421875,191.63999938964844,36993100,AMZN,2024,9,3,23,0.011899784481557374,0.01795509739762171,178.85160064697266,175.19394996643067,2.0429819665855256,35592456.666666664,0.2850283348803003,0.04699959973809394
2024-09-24,193.9600067138672,195.3699951171875,190.1300048828125,194.2700042724609,43478900,AMZN,2024,9,3,24,0.0004126358007008335,0.017942144730170504,178.87640075683595,175.4411499786377,2.043824974085125,36039326.666666664,0.2848227176589555,0.04703352935993695
2024-09-25,192.52999877929688,193.9499969482422,192.16000366210932,193.75,26391100,AMZN,2024,9,3,25,-0.007372694808574054,0.017841733175942186,178.86660064697264,175.66939994812012,2.0287564763090535,35611100.0,0.2832287336514819,0.047298229528765987
2024-09-26,191.16000366210932,194.52999877929688,189.5399932861328,194.3099975585937,36334900,AMZN,2024,9,3,26,-0.007115748848874337,0.01794088302269583,178.9312008666992,175.88809997558593,2.014320354748111,35860803.333333336,0.28480268867372366,0.04703683703188814
2024-09-27,187.97000122070312,190.8999938964844,187.33999633789065,190.67999267578125,36002300,AMZN,2024,9,3,27,-0.016687603998191913,0.016653961641786248,179.01560089111328,176.0984999847412,1.9807061743425771,35337596.666666664,0.2643734450890522,0.050671570470616295
2024-09-30,186.3300018310547,188.4900054931641,184.6499938964844,187.13999938964844,41583900,AMZN,2024,9,3,30,-0.008724793206352333,0.016746271992352887,179.07960083007814,176.29275001525878,1.963424922568893,35674086.666666664,0.26583882647527135,0.0503922539495398
2024-10-01,185.1300048828125,186.19000244140625,183.4499969482422,184.8999938964844,36044900,AMZN,2024,10,4,1,-0.006440170323887107,0.016788100640835798,179.13120086669923,176.4742000579834,1.9507801316493845,35837923.333333336,0.26650283568465366,0.05026669835979133
2024-10-02,184.759994506836,186.6000061035156,184.0399932861328,184.44000244140625,23704100,AMZN,2024,10,4,2,-0.0019986515757438594,0.016793455793011745,179.09820068359375,176.66090003967284,1.9468812018653336,35752886.666666664,0.2665878460899964,0.05025066915041257
2024-10-03,181.9600067138672,183.44000244140625,180.8800048828125,183.0500030517578,30204300,AMZN,2024,10,4,3,-0.015154729791168164,0.01701754567341591,179.12080078125,176.82085006713868,1.9173767433155597,35573060.0,0.27014516265925015,0.049588959955899514
2024-10-04,186.509994506836,187.6000061035156,183.6000061035156,185.75,40890300,AMZN,2024,10,4,4,0.02500542770436187,0.017035539110241263,179.2540005493164,176.98305000305174,1.9653215688525618,35867820.0,0.2704307996136776,0.04953658263972376
2024-10-07,180.8000030517578,183.6000061035156,180.25,182.9499969482422,42364200,AMZN,2024,10,4,7,-0.030614935516868003,0.01803321755175622,179.22000061035158,177.11810005187988,1.9051533757522308,36308290.0,0.2862684538816321,0.04679599680560214
2024-10-08,182.72000122070312,183.08999633789065,180.9199981689453,181.9199981689453,26372100,AMZN,2024,10,4,8,0.010619458719785868,0.018025120324659877,179.2104006958008,177.27110008239745,1.9253850733808924,36441820.0,0.28613991438639524,0.046817018457968936
2024-10-09,185.1699981689453,185.8500061035156,182.0500030517578,182.82000732421875,26343100,AMZN,2024,10,4,9,0.013408477078997505,0.01792020949795998,179.27960052490235,177.42775009155272,1.951201555005564,36325190.0,0.28447450664267854,0.04709110075095825
2024-10-10,186.6499938964844,188.1300048828125,185.8300018310547,187.1300048828125,27785000,AMZN,2024,10,4,10,0.007992632403596822,0.01769395664174079,179.27300048828124,177.59390007019044,1.96679679178005,36283190.0,0.2808828538968343,0.047693255275417505
2024-10-11,188.82000732421875,189.92999267578125,186.3000030517578,186.6300048828125,25751600,AMZN,2024,10,4,11,0.011626110360002606,0.01774325255393327,179.36800048828124,177.77095008850097,1.9896629883369839,36261316.666666664,0.2816654022427146,0.04756074955150449
2024-10-14,187.5399932861328,189.8300018310547,187.3600006103516,189.77999877929688,22614400,AMZN,2024,10,4,14,-0.006779016992029097,0.01663212800361797,179.76080047607422,177.9419500732422,1.9761750291306361,35567483.333333336,0.26402684682819805,0.050738089002390054
2024-10-15,187.69000244140625,188.41000366210932,184.5800018310547,187.6300048828125,32178900,AMZN,2024,10,4,15,0.0007998782160802964,0.01641087605625002,180.29420043945314,178.11350006103515,1.9777557284875995,35379530.0,0.26051458104925196,0.05142214151482322
2024-10-16,186.88999938964844,187.77999877929688,185.6100006103516,187.0500030517578,23456800,AMZN,2024,10,4,16,-0.004262363692000948,0.01607523100668093,180.79340057373048,178.28825004577638,1.969325814278847,35151116.666666664,0.2551863810695534,0.05249581736001129
2024-10-17,187.52999877929688,188.94000244140625,186.0,188.22000122070312,25039400,AMZN,2024,10,4,17,0.0034244710350397334,0.015443906115203333,181.2886004638672,178.47625007629395,1.9760697134884009,34646746.666666664,0.245164409113546,0.05464177162511856
2024-10-18,188.9900054931641,190.7400054931641,186.27999877929688,187.1499938964844,37417700,AMZN,2024,10,4,18,0.007785456851548744,0.013659119001499588,181.75240051269532,178.67885009765624,1.991454318978417,34511786.666666664,0.21683179203722877,0.06178161203911215
2024-10-21,189.07000732421875,189.4600067138672,186.3999938964844,188.0500030517578,24639400,AMZN,2024,10,4,21,0.00042331249658356107,0.013130436237696804,182.19500061035157,178.90135009765626,1.992297326478016,34365186.666666664,0.20843921334441798,0.06426918159230459
2024-10-22,189.6999969482422,191.5200042724609,186.97999572753903,188.3500061035156,29650600,AMZN,2024,10,4,22,0.003332044214411578,0.012515618953177106,182.65300048828124,179.12365005493163,1.9989357492580946,34145746.666666664,0.198679291524919,0.06742634096673995
2024-10-23,184.7100067138672,189.16000366210932,183.69000244140625,188.8500061035156,31937100,AMZN,2024,10,4,23,-0.026304640562205495,0.012563538797280019,182.9426007080078,179.3017000579834,1.9463544628669174,33791493.333333336,0.19943999546708677,0.06716916344695902
2024-10-24,186.3800048828125,187.1100006103516,183.8600006103516,185.25,21647400,AMZN,2024,10,4,24,0.009041189476714617,0.012427536002487046,183.26820068359376,179.47675010681152,1.9639518223545462,33394933.333333332,0.19728101803129502,0.06790424029170637
2024-10-25,187.8300018310547,190.4499969482422,187.52999877929688,187.8500061035156,29362100,AMZN,2024,10,4,25,0.007779788122410869,0.01249693000709955,183.47300079345703,179.6472501373291,1.9792309514150874,33490490.0,0.19838261370339635,0.06752717591178793
2024-10-28,188.38999938964844,190.2100067138672,188.2100067138672,189.57000732421875,27930800,AMZN,2024,10,4,28,0.002981406341556969,0.012391011016326862,183.6996008300781,179.81330017089843,1.9851318431250422,33552666.666666668,0.19670120185117548,0.06810440163718533
2024-10-29,190.8300018310547,191.4600067138672,187.82000732421875,188.5800018310547,35690200,AMZN,2024,10,4,29,0.012951868195294036,0.012458564447387792,183.95180084228517,179.99435020446776,2.0108430091074787,33872616.666666664,0.1977735793239537,0.06773512265481363
2024-10-30,192.72999572753903,195.6100006103516,192.4199981689453,194.6999969482422,37707600,AMZN,2024,10,4,30,0.009956473710912794,0.01255386339949056,184.22880065917968,180.1922001647949,2.03086391466443,33981266.666666664,0.1992864032887676,0.06722093144497315
2024-10-31,186.3999938964844,190.6000061035156,185.22999572753903,190.509994506836,75146800,AMZN,2024,10,4,31,-0.032843885079535395,0.013572903903364535,184.35460052490234,180.365650100708,1.964162453639016,35168053.333333336,0.21546316978368252,0.06217404889586861
2024-11-01,197.92999267578125,200.5,197.0200042724609,199.0,99687800,AMZN,2024,11,4,1,0.06185621865256041,0.017663812796239665,184.7906002807617,180.5878000640869,2.085658115840461,35145026.666666664,0.2804043351843035,0.047774645297778584
2024-11-04,195.77999877929688,197.3300018310547,194.3099975585937,196.4499969482422,38492100,AMZN,2024,11,4,4,-0.01086239567545566,0.017678700573350664,185.165400390625,180.79000007629395,2.0630028721424765,35194993.333333336,0.2806406713191651,0.04773441280061064
2024-11-05,199.5,199.82000732421875,195.9900054931641,196.0399932861328,30564800,AMZN,2024,11,4,5,0.0190009257528736,0.01799929503697752,185.645400390625,181.01360008239746,2.1022018365440207,34764523.333333336,0.2857299506539299,0.046884191253771405
2024-11-06,207.08999633789065,207.5500030517578,199.13999938964844,200.009994506836,72292200,AMZN,2024,11,4,6,0.03804509442551707,0.019136706631035557,186.32480041503905,181.2689500427246,2.1821803039168333,36294560.0,0.30378579995112465,0.04409757683059841
2024-11-07,210.0500030517578,212.25,207.19000244140625,207.44000244140625,52878400,AMZN,2024,11,4,7,0.01429333510169939,0.019160761175030072,187.10980041503908,181.53485008239747,2.213370938253045,36846010.0,0.30416765399898793,0.044042216446309214
2024-11-08,208.17999267578125,209.9600067138672,207.44000244140625,209.72000122070312,36075800,AMZN,2024,11,4,8,-0.008902691496347037,0.01893177583776628,187.83100036621093,181.78700004577638,2.1936659796227977,36848460.0,0.30053262446130646,0.044574919869021665
2024-11-11,206.83999633789065,209.6499938964844,205.58999633789065,208.5,35456000,AMZN,2024,11,4,11,-0.006436720074140423,0.01888504134078106,188.39780029296875,182.02560005187988,2.1795459657758007,36644196.666666664,0.2997907373212829,0.044685228680140694
2024-11-12,208.91000366210932,209.5399932861328,206.009994506836,208.3699951171875,38942900,AMZN,2024,11,4,12,0.01000777103494599,0.01882042705982433,189.05100036621093,182.26385009765625,2.2013583627614253,36740796.666666664,0.2987650174099543,0.04483864198534235
2024-11-13,214.1000061035156,215.08999633789065,209.13999938964844,209.3999938964844,46212900,AMZN,2024,11,4,13,0.024843245179395845,0.019150441840727245,189.86640045166016,182.53935012817382,2.256047248295221,37491090.0,0.3040038396454218,0.04406594886766674
2024-11-14,211.47999572753903,215.8999938964844,210.8800048828125,214.16000366210932,42620300,AMZN,2024,11,4,14,-0.012237320417028852,0.019051188378819837,190.53820037841797,182.8207501220703,2.2284392752418762,37904956.666666664,0.30242823978360645,0.04429552499123356
2024-11-15,202.6100006103516,207.33999633789065,199.6100006103516,206.759994506836,86591100,AMZN,2024,11,4,15,-0.04194247823144048,0.020515707569155918,191.16260040283203,183.03740013122558,2.134973009449957,39428316.666666664,0.3256767611910721,0.04113347726867763
2024-11-18,201.6999969482422,204.6699981689453,200.9499969482422,204.1499938964844,36409900,AMZN,2024,11,4,18,-0.004491405455644193,0.019574010250222484,191.68860046386717,183.18685012817383,2.12538398002766,39229840.0,0.31072777969390725,0.04311239138832681
2024-11-19,204.6100006103516,205.3000030517578,198.77999877929688,199.3300018310547,31197900,AMZN,2024,11,4,19,0.014427385751801136,0.019631771027029423,192.18980041503906,183.35835014343263,2.1560477145782175,39390700.0,0.31164470359969765,0.042985545714894394
2024-11-20,202.8800048828125,203.1300048828125,199.4499969482422,202.97999572753903,32769000,AMZN,2024,11,4,20,-0.008455088814713463,0.019674839387594473,192.5570004272461,183.52700019836425,2.1378181396626985,39604896.666666664,0.31232839262827994,0.04289145005568907
2024-11-21,198.3800048828125,203.4900054931641,195.75,203.4900054931641,58800000,AMZN,2024,11,4,21,-0.022180598835253806,0.020187783252452653,192.78460052490234,183.66625022888184,2.0904000531241116,40638730.0,0.3204711240459864,0.041801637177979294
2024-11-22,197.1199951171875,199.259994506836,196.75,198.25,31530800,AMZN,2024,11,4,22,-0.006351495788949668,0.02016604016322001,192.9972003173828,183.8026502227783,2.0771228859894735,40831370.0,0.3201259632049232,0.04184670783735887
2024-11-25,201.4499969482422,201.9499969482422,199.0,199.27999877929688,40685700,AMZN,2024,11,4,25,0.021966324768223133,0.020433844420251687,193.32840026855467,183.93765022277833,2.122749641886627,41433746.666666664,0.32437722398982466,0.04129826838215294
2024-11-26,207.8600006103516,208.0,201.7899932861328,201.8999938964844,41673700,AMZN,2024,11,4,26,0.03181932866326287,0.02111373717792363,193.74800018310546,184.1152502441406,2.1902941104116413,41750240.0,0.33517018691978784,0.03996840463795626
2024-11-27,205.7400054931641,207.63999938964844,205.0500030517578,206.97999572753903,28061600,AMZN,2024,11,4,27,-0.010199148999145757,0.021217750340221577,194.13420043945314,184.3007502746582,2.1679549744276017,41903733.333333336,0.33682134468289443,0.039772472454207404
2024-11-29,207.88999938964844,208.1999969482422,204.58999633789065,205.8300018310547,24892400,AMZN,2024,11,4,29,0.010450052683389277,0.021256489020535587,194.49460052490235,184.48530029296876,2.190610218125586,41898833.333333336,0.33743630216827264,0.03969998950115656
2024-12-02,210.7100067138672,212.9900054931641,209.509994506836,209.9600067138672,39523200,AMZN,2024,12,4,2,0.01356490130596999,0.021321272919723123,194.87680053710938,184.6898503112793,2.220325629534309,41969016.666666664,0.33846471468554046,0.039579362551383314
2024-12-03,213.44000244140625,214.0200042724609,209.6499938964844,210.3099975585937,32214800,AMZN,2024,12,4,3,0.012956175029913197,0.02137451009160769,195.26800048828125,184.90950035095216,2.2490925570139577,42221530.0,0.3393098285894062,0.03948078282636511
2024-12-04,218.16000366210932,220.0,215.75,215.9600067138672,48745700,AMZN,2024,12,4,4,0.022113948494724145,0.021619780087475463,195.7520004272461,185.16490036010742,2.2988288739796316,42858033.333333336,0.34320336906819804,0.03903288504935262
2024-12-05,220.5500030517578,222.1499938964844,217.3000030517578,218.02999877929688,41140200,AMZN,2024,12,4,5,0.010955259211262947,0.020821135144280262,196.31240051269532,185.42470039367674,2.3240131401764144,43164803.333333336,0.3305252736349952,0.040530085660508954
2024-12-06,227.02999877929688,227.1499938964844,220.6000061035156,220.75,44178100,AMZN,2024,12,4,6,0.029381072944344444,0.021245799650464806,197.02980041503906,185.68695037841798,2.3922951397715524,43915826.666666664,0.3372666136789973,0.03971996370248415
2024-12-09,226.08999633789065,230.0800018310547,225.6699981689453,227.2100067138672,46819400,AMZN,2024,12,4,9,-0.004140432746599365,0.021338396890509113,197.79220031738282,185.9424503326416,2.3823900026353115,44497736.666666664,0.33873654929448643,0.039547600284914296
2024-12-10,225.0399932861328,229.0599975585937,224.1999969482422,226.08999633789065,31199900,AMZN,2024,12,4,10,-0.004644181824783655,0.02142597931596543,198.56640014648437,186.19400032043458,2.3713257502855263,44606706.666666664,0.34012687719635,0.03938594257476479
2024-12-11,230.259994506836,231.1999969482422,226.259994506836,226.41000366210932,35385800,AMZN,2024,12,4,11,0.02319588240507131,0.021618661780236626,199.46899993896486,186.4776003265381,2.426330743533267,44596560.0,0.3431856164911381,0.03903490417330891
2024-12-12,228.97000122070312,231.08999633789065,227.6300048828125,229.8300018310547,28204100,AMZN,2024,12,4,12,-0.0056023335225718895,0.021719394322225128,200.3532000732422,186.75665031433107,2.412737629471924,44279776.666666664,0.34478469602133577,0.038853863898183405
2024-12-13,227.4600067138672,230.1999969482422,225.8600006103516,228.3999938964844,28768100,AMZN,2024,12,4,13,-0.006594726378065796,0.02060110996571581,201.2632000732422,187.0101503753662,2.3968262849834936,42733820.0,0.32703248220707043,0.04096295744991869
2024-12-16,232.92999267578125,233.0,228.009994506836,230.22999572753903,37552100,AMZN,2024,12,4,16,0.024048121869595374,0.018128902223755728,202.19160003662108,187.28370033264162,2.454465455585026,40662630.0,0.28778740095998095,0.04654900669279947
2024-12-17,231.1499938964844,232.72999572753903,227.8500061035156,232.38999938964844,35948100,AMZN,2024,12,4,17,-0.007641775792155969,0.018037354169275266,203.19859985351562,187.55155029296876,2.4357089808838532,40577830.0,0.2863341206489784,0.04678526479145025
2024-12-18,220.5200042724609,231.3999938964844,220.1100006103516,230.7700042724609,43281400,AMZN,2024,12,4,18,-0.04598741035997567,0.020163132545558224,203.95459991455078,187.78355033874513,2.3236970324624693,41001716.666666664,0.3200798062054787,0.041852742327610847
2024-12-19,223.2899932861328,226.08999633789065,222.9199981689453,224.91000366210932,39918700,AMZN,2024,12,4,19,0.012561168873593376,0.01917185424517976,204.71699981689454,188.0324503326416,2.352885383298298,39922600.0,0.30434375102834155,0.044016733079372525
2024-12-20,224.9199981689453,226.2100067138672,218.72999572753903,219.83999633789065,88279200,AMZN,2024,12,4,20,0.00729994595290151,0.019068171111998846,205.48239990234376,188.27295028686524,2.3700613194297477,41102626.666666664,0.30269783231504943,0.04425607395644204
2024-12-23,225.0599975585937,226.8800048828125,223.8999938964844,225.009994506836,28070000,AMZN,2024,12,4,23,0.0006224408269077664,0.018951400520567534,206.20719970703124,188.5215002441406,2.371536542357236,40835766.666666664,0.30084415664281033,0.04452876134567816
2024-12-24,229.0500030517578,229.13999938964844,226.1300048828125,226.94000244140625,15007500,AMZN,2024,12,4,24,0.017728630305016146,0.01905953320963141,207.03739990234374,188.80695022583006,2.4135806369715236,40154150.0,0.30256070986596845,0.04427613109224894
2024-12-26,227.0500030517578,228.5,226.6699981689453,228.5,16146700,AMZN,2024,12,4,26,-0.00873171784917226,0.019148562961627303,207.8245999145508,189.06525024414063,2.392505931843263,39394276.666666664,0.3039740133643698,0.04407027266943257
2024-12-27,223.75,226.02999877929688,220.8999938964844,225.6000061035156,27367100,AMZN,2024,12,4,27,-0.014534256804240364,0.0189451740017454,208.5617999267578,189.30120025634767,2.3577326362241844,38766083.333333336,0.30074531372078817,0.04454339616352779
2024-12-30,221.3000030517578,223.0,218.42999267578125,220.0599975585937,28321200,AMZN,2024,12,4,30,-0.010949707031249978,0.018914071520366907,209.23720001220704,189.51395027160643,2.331916154599513,38289446.666666664,0.30025157713548106,0.04461664375319769
2024-12-31,219.38999938964844,223.22999572753903,218.94000244140625,222.97000122070312,24819700,AMZN,2024,12,4,31,-0.008630834323407832,0.01716088493607178,209.8451998901367,189.73880027770997,2.311789772613086,36230400.0,0.272420602911843,0.04917475958205928
2020-10-15,77.13597106933594,77.92594312364784,76.42485320690311,76.59196719094011,31210000,GOOGL,2020,10,4,15,-0.005097632208242109,0.020473715802120207,75.70703353881837,70.19149417877198,1.1364745206240743,37673800.0,0.3250101625549402,0.046053532445680036
2020-10-16,77.74246978759766,78.23886306630772,77.24458583838096,77.45137286175847,34194000,GOOGL,2020,10,4,16,0.007862722279292411,0.018428036397057455,75.7692692565918,70.24084136962891,1.1454103041572334,36689400.0,0.29253600874716457,0.05116589280923783
2020-10-19,75.87042999267578,78.5473107543964,75.52181743296583,78.15058813294185,29734000,GOOGL,2020,10,4,19,-0.024080014437880992,0.018157278294062464,75.80059036254883,70.28260368347168,1.1178288074958296,35818866.666666664,0.2882378571112824,0.05192886949829394
2020-10-20,76.91828155517578,78.04695371912739,75.40181561453903,75.53124667758806,41670000,GOOGL,2020,10,4,20,0.01381106661186915,0.017053993075639866,75.85440567016602,70.32060710906983,1.1332672156168206,35406800.0,0.27072374723256376,0.05528833809152921
2020-10-21,78.64945220947266,80.09500878079854,77.71468095433627,77.8490682736484,60322000,GOOGL,2020,10,4,21,0.022506621563757268,0.017308941349422333,75.9589910888672,70.36793590545655,1.1587732319693214,36109466.666666664,0.27477092561024546,0.054473980582760644
2020-10-22,79.67449188232422,80.00971867518831,78.22745200812956,78.6003693037984,30512000,GOOGL,2020,10,4,22,0.01303301731996176,0.017215879531734604,76.0575961303711,70.41792766571045,1.1738755435714856,36025733.333333336,0.2732936150533013,0.05476844405413735
2020-10-23,80.97970581054688,81.0362377810544,79.93483669697007,80.09055499720758,30548000,GOOGL,2020,10,4,23,0.016381829333162345,0.017334657697507774,76.17297256469726,70.47078826904297,1.1931057723846468,36020466.666666664,0.2751791599802225,0.05439316722776332
2020-10-26,78.5651626586914,80.81109596389342,77.7464289699495,80.08807542144447,35826000,GOOGL,2020,10,4,26,-0.029816645141985676,0.018283187536213923,76.25197982788086,70.50930248260498,1.157531360952599,35792666.666666664,0.29023660436626664,0.05157125545581029
2020-10-27,79.28868103027344,79.44340050716269,78.20315519687098,78.79526157270044,25902000,GOOGL,2020,10,4,27,0.009209150049433346,0.01810157322726107,76.33394256591797,70.54868942260742,1.1681912409425363,35888000.0,0.28735356659014605,0.05208867335114177
2020-10-28,74.9207763671875,77.05364551687353,74.80572991828615,76.86520815058896,45174000,GOOGL,2020,10,4,28,-0.05508862811601334,0.020661504739223346,76.2893312072754,70.56857749938965,1.103837188101869,36656200.0,0.3279912195142045,0.045634959644861646
2020-10-29,77.2059097290039,78.78584654409408,75.20593674191099,75.22924265813813,55406000,GOOGL,2020,10,4,29,0.030500663135375694,0.021127757336837225,76.30150100708008,70.5977564239502,1.1375049543324645,37169466.666666664,0.3353927500427497,0.044627876018464484
2020-10-30,80.14311218261719,83.37689063114517,79.42207419697557,82.68857929063469,99878000,GOOGL,2020,10,4,30,0.038043751623716204,0.021544866072783556,76.34103424072265,70.63890380859375,1.1807799102858354,38396866.666666664,0.34201414595266866,0.04376388007199879
2020-11-02,80.55025482177734,82.23235142341763,80.05038085259652,80.51157306203328,44228000,GOOGL,2020,11,4,2,0.0050801950170393795,0.021267350277236988,76.38938446044922,70.67480705261231,1.1867785025022897,37974200.0,0.3376087192732179,0.04433495111921733
2020-11-03,81.60850524902344,82.27003752125272,79.94475820536469,80.86961702118651,31432000,GOOGL,2020,11,4,3,0.013137766349560875,0.021111212487765256,76.44939834594726,70.7153246307373,1.2023701211768465,37890266.666666664,0.3351301087060085,0.044662850867661606
